ID,Street Name,Street Qualifier,Begin Measure,End Measure,School,Speed Limit,Effective Days,Effective Time,Legislation Link,Location
146,Cork Ave,A,36.5849,270.81513,Margaret Park School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.120046643053 49.947045028697, -97.120180215783 49.947088110911, -97.121552608095 49.947530745613, -97.122122294968 49.947714478367, -97.12296630159 49.947986675778)"
147,Stack St,A,115.82491,350.74893,River West Park School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.316239000195 49.864858286905, -97.316300387099 49.865100338349, -97.316302855864 49.865110072758, -97.316319993009 49.865176865762, -97.316396878246 49.865454909492, -97.316492959282 49.865802364878, -97.316650522794 49.866372147258, -97.316695285709 49.866534012094, -97.316701792686 49.866557542421, -97.316740047477 49.866695877754, -97.316784809633 49.866857742745, -97.316807191719 49.866938678495)"
160,London St,A,912.55829,1154.6681,Salisbury Morse Place School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.079792809801 49.91369990902, -97.079746800496 49.913757512546, -97.079488248754 49.914081215663, -97.079222637166 49.914413752373, -97.078963953547 49.914737610402, -97.078705266612 49.91506146755, -97.078484508312 49.91533783684, -97.078437146453 49.915399465696, -97.078400699974 49.915446890968, -97.078250217724 49.915635724014)"
167,Lyon St,A,66.86097,311.34092,Ecole Viscount Alexander,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.144843904918 49.847415751058, -97.14474434466 49.847292735038, -97.144676529964 49.847207091053, -97.144366891649 49.846821013116, -97.143486784166 49.845732935934, -97.143417719942 49.845646873343, -97.14327173886 49.845466498659)"
168,Ashworth St S,A,99.49077,344.98466,H.S. Paul School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.08941531126 49.818603703282, -97.089227343263 49.818376686731, -97.089203156344 49.81834620346, -97.089132337043 49.818256948196, -97.088379239915 49.817347414436, -97.088319848147 49.817275683917, -97.088109892713 49.817022104935, -97.088043906246 49.816942407628, -97.088030096497 49.816924551646, -97.087985220839 49.816866527391, -97.087917872371 49.816763314098, -97.08786240356 49.816657182939, -97.087855128025 49.816642752567)"
169,Scurfield Blvd,A,2123.38687,2368.97592,Whyte Ridge Elementary,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.205296683506 49.811970322038, -97.205379937839 49.811842300637, -97.205493115422 49.811698256735, -97.205560021836 49.811628483349, -97.205672039292 49.811511665346, -97.205850978153 49.811358443881, -97.206049513476 49.811215688528, -97.20613309391 49.811163550742, -97.206240615285 49.811096478252, -97.206594698944 49.810885771237, -97.207380971821 49.810363674013, -97.207474948112 49.810294399042)"
133,Banning St,A,383.23207,606.47316,Greenway School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.172349809962 49.888434141819, -97.172337646621 49.888595130192, -97.172233067154 49.889979243581, -97.1722208198 49.890141325004, -97.172198347479 49.890439211064)"
134,Ebby Ave,A,559.77811,784.26889,Harrow School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.156157825316 49.858742860968, -97.156291834582 49.858698110359, -97.156479847506 49.858635327558, -97.156667859948 49.858572544447, -97.158487773289 49.857964596306, -97.158612074366 49.857923114647, -97.158736375232 49.857881632853, -97.158932013569 49.857816261951)"
135,Woodvale St,A,382.81397,607.89466,Angus McKay School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.104978824447 49.932940894546, -97.104908682796 49.933028808222, -97.104750959093 49.933230358717, -97.10449116574 49.93355532559, -97.104487273632 49.933560194059, -97.104245662717 49.933862412503, -97.104233505875 49.933877691018, -97.103980794783 49.934195291533, -97.103976913972 49.934200168794, -97.103971413346 49.934207081778, -97.10368864821 49.934497611246, -97.103671493464 49.934509962628, -97.103422407168 49.934689303244)"
136,Voyageur Ave,A,51.58571,277.12856,Voyageur Elementary School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.301990388511 49.89548802437, -97.301827046425 49.895539158391, -97.301614422084 49.8956057197, -97.301529766701 49.895632220601, -97.301404355278 49.89567147979, -97.301314103552 49.895699729746, -97.30099338048 49.895800128279, -97.300983358915 49.895803226032, -97.300860671505 49.895838661484, -97.300735503328 49.895870270013, -97.300587441842 49.895902073355, -97.300436877533 49.895928522881, -97.30028427405 49.895949537242, -97.300130101118 49.895965051683, -97.299995906866 49.895973994462, -97.299861203082 49.895978769537, -97.299717825582 49.895978572579, -97.299474037012 49.895973641058, -97.299088112979 49.895957583726, -97.299004301595 49.895954096373)"
148,Lakewood Blvd,A,204.06913,439.26502,Ecole Van Belleghem,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.078698917248 49.854070190289, -97.078696598445 49.853750504594, -97.078577740934 49.85315137029, -97.078509590003 49.852997129944, -97.078398802385 49.852481240732, -97.078330215888 49.852259041542, -97.078304372224 49.852175315491, -97.078210304121 49.851986906367)"
149,Golspie St,A,1139.86478,1375.13899,Ecole Neil Campbell,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.085117931015 49.923738903256, -97.085060998855 49.923810326313, -97.084808489332 49.924127103935, -97.084550233398 49.924451085552, -97.084477373584 49.924542487151, -97.084302799289 49.924778655287, -97.084037698271 49.925111160591, -97.083772947259 49.925443221604, -97.083629224449 49.925623482126)"
15,Belmont Ave,A,1528.36734,1636.60839,Ecole Belmont,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.132623084991 49.94171502396, -97.132740282972 49.941752794216, -97.132882629194 49.941798746359, -97.133025253587 49.941844788039, -97.133971953932 49.942150423771)"
161,Madeline St,A,890.15006,1132.34084,John W. Gunn Middle School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.012146572416 49.901399866781, -97.012143097849 49.901590141306, -97.012136043553 49.901976440947, -97.012128987689 49.902362815303, -97.012121931609 49.902749190394, -97.012114875342 49.903135564545, -97.012107818855 49.903521939626, -97.01210680442 49.903577483697)"
202,Bannatyne Ave,A,1471.4351,1736.26173,Ecole Sacre-Coeur,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.152125488648 49.901829619271, -97.152629094751 49.901991375147, -97.153588961115 49.902299670638, -97.153887747726 49.902395634259, -97.155146903244 49.902800034464, -97.155426828146 49.902889934568)"
112,Grey St,A,1089.62762,1295.92404,George V School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.092293375861 49.906836249058, -97.092248564862 49.906938881788, -97.092191252378 49.907070146572, -97.092147287966 49.907170839278, -97.092113233019 49.907235294752, -97.092072888785 49.907298218074, -97.092026419162 49.907359353578, -97.091985120368 49.907406633605, -97.091763792616 49.907686246078, -97.091506163676 49.908011714626, -97.091253436601 49.908330985609, -97.091104946888 49.908518570899)"
113,Vince Leah Dr,A,17.42082,225.2051,Riverbend Community School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.099418130851 49.960416268907, -97.099306505497 49.960766496242, -97.098969330683 49.961822512436, -97.098855916716 49.962177708706, -97.09885002596 49.96219565644, -97.098829594948 49.962245619589)"
114,Kent Rd,A,320.14846,528.74108,Kent Road School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.082749790349 49.903779321807, -97.082631457289 49.904055277878, -97.082477031912 49.904415397154, -97.082322684593 49.904775328625, -97.082159203199 49.905156554078, -97.08213330914 49.905216936344, -97.08197462848 49.90558695968)"
115,Lilac St,A,353.56452,562.3744,Ecole La Verendrye,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.156780726166 49.869085465998, -97.156564574575 49.868813525597, -97.156500635703 49.868733083424, -97.156436698649 49.868652640176, -97.156184569423 49.868335428582, -97.155932443885 49.868018216996, -97.15586850704 49.867937774159, -97.155804607674 49.867857318808, -97.155453318682 49.867415261109)"
116,Kanata St,A,390.79522,601.29748,Ecole Centrale,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.000288989209 49.896865783902, -97.00029184483 49.897071218981, -97.000296035381 49.897372689832, -97.000297559414 49.897482329803, -97.000299082991 49.897591936922, -97.000300772599 49.897713488469, -97.000306992075 49.898160922197, -97.000307014578 49.898285297594, -97.000307030939 49.898375757199, -97.000298338611 49.898492786075, -97.00027584135 49.898609044858, -97.000239670346 49.89872385508, -97.000226408073 49.89875396665)"
121,Sharron Bay,A,149.5849,367.11328,Springfield Heights School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.07659506984 49.935437543095, -97.07585193079 49.935190954543, -97.075839864276 49.93518651075, -97.075828443776 49.935181405024, -97.075817756219 49.935175676228, -97.075807882953 49.935169367969, -97.075798899131 49.935162528263, -97.075790873133 49.93515520917, -97.07578386605 49.935147466401, -97.075777931216 49.935139358892, -97.075773113806 49.935130948353, -97.075769450487 49.935122298802, -97.075766969142 49.935113476077, -97.075765688657 49.935104547333, -97.075765618778 49.935095580531, -97.075766760036 49.935086643924, -97.075769103745 49.935077805533, -97.075772632063 49.935069132633, -97.075777318134 49.935060691239, -97.07578312629 49.935052545602, -97.07616192745 49.934577075756, -97.07616881278 49.934569288437, -97.076176723411 49.934561918084, -97.076185599138 49.934555020787, -97.076195372414 49.934548649038, -97.076205968859 49.934542851328, -97.07621730783 49.934537671781, -97.076229303034 49.934533149814, -97.07624186318 49.934529319843, -97.076254892682 49.934526211013, -97.07626829238 49.934523846986, -97.076281960297 49.934522245751, -97.076295792415 49.934521419496, -97.076309683465 49.934521374507, -97.076323527732 49.934522111129, -97.076337219855 49.934523623753, -97.076350655632 49.93452590087, -97.076363732812 49.934528925149, -97.07637635187 49.934532673574, -97.076970201292 49.934729940314, -97.07714677888 49.934788548159)"
122,Rothesay St,A,302.38525,519.95016,Princess Margaret School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.081257079701 49.9358603392, -97.081072618257 49.936091467495, -97.080769027757 49.936471857694, -97.080109400577 49.937298327718, -97.07986901701 49.937599504568)"
123,Sanford Fleming Rd,A,382.17208,600.01411,Joseph Teres School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.020426679784 49.906715105906, -97.020213172256 49.90677623899, -97.02020230364 49.906779732108, -97.020191958219 49.906783834706, -97.020182217723 49.906788514375, -97.020173159102 49.906793734142, -97.020164853923 49.906799452773, -97.020157367795 49.906805625089, -97.020150759862 49.906812202328, -97.020145082326 49.906819132529, -97.020140380042 49.906826360943, -97.020136690158 49.906833830465, -97.020134041826 49.906841482083, -97.020132455968 49.906849255351, -97.020128948217 49.906875365098, -97.020128437432 49.90688276298, -97.020128889219 49.906890162463, -97.020130300393 49.9068975114, -97.02013266101 49.906904757999, -97.020135954434 49.90691185119, -97.020140157455 49.906918740985, -97.020962300421 49.908116386136, -97.020974481716 49.908134130585, -97.021171411476 49.908420995724)"
117,Point Rd,A,553.79799,766.03551,Ecole Viscount Alexander,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.143494197642 49.84666014965, -97.144366891649 49.846821013116, -97.145356293446 49.846976634414, -97.146345228529 49.847152667492)"
124,Donnelly St,A,11.73076,230.1213,Ralph Maybank School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.160232236667 49.836848983305, -97.160065971599 49.836643714733, -97.16002274813 49.836590351312, -97.159979443663 49.83653688776, -97.1597248682 49.836222587061, -97.159387202313 49.835805695284, -97.159241939607 49.835626347401, -97.159174309079 49.835542847198, -97.159106675033 49.835459342327, -97.158823234709 49.835109387151)"
150,Harrow St,A,2039.45138,2274.87582,Harrow School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.156716085578 49.858925124301, -97.15653913566 49.858708057472, -97.156479847506 49.858635327558, -97.156420559528 49.858562597616, -97.156206931255 49.858300535334, -97.155992491287 49.85803747413, -97.155934017163 49.857965741028, -97.155873919773 49.857892016338, -97.155662492497 49.857630326838, -97.155473654478 49.857396594022, -97.155428377784 49.857339883017, -97.155342128047 49.857231851102, -97.155298492034 49.857177194707, -97.155196659143 49.857049809313)"
171,Laidlaw Blvd,A,721.48253,968.78859,Laidlaw  School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.226722439781 49.860564175715, -97.226759981949 49.860167721879, -97.226932628836 49.858344436463)"
172,Laxdal Rd,A,847.39555,1095.20946,Royal School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.259806296986 49.860850142533, -97.259894787153 49.85987780232, -97.259963156047 49.85912652633, -97.259973575107 49.859011998615, -97.259984528169 49.858891600403, -97.25999503371 49.858776120786, -97.260008701217 49.858625509774)"
180,Dominion St,A,2049.75829,2303.84014,Sargent Park School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.177379810325 49.896924594883, -97.177366215767 49.897102152533, -97.177224489549 49.898947419672, -97.177216403042 49.899052700513, -97.177204580298 49.899206574562)"
181,Rannock Ave,A,2087.22467,2341.56571,Beaverlodge School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.315455406741 49.850646350987, -97.316267050505 49.850681960469, -97.316595842859 49.850696384041, -97.316757656809 49.8506977006, -97.316803756243 49.850696755913, -97.317544503249 49.850681573722, -97.318354589039 49.850664964944, -97.318650238686 49.850658901975, -97.318740913767 49.850658498292, -97.318831513429 49.850660922947, -97.318988745558 49.850667590606)"
182,Ash St,A,940.20904,1195.19719,Robert H. Smith,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.18267186702 49.870488775003, -97.18269104862 49.870264869167, -97.182828046579 49.868664873898, -97.182867800049 49.868199326227)"
183,Pacific Ave,A,1926.56648,2182.48033,Pinkham School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.156314922414 49.907338532051, -97.157557975858 49.907736917133, -97.159288144637 49.90829138445, -97.159506827299 49.908361462972)"
184,Sutton Ave,A,78.83111,335.19925,Calvin Christian School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.086089756872 49.944237807773, -97.08596470931 49.944196289342, -97.085462060536 49.94402939727, -97.085363308802 49.943997054251, -97.085238972135 49.943956331513, -97.082912445271 49.943184237725)"
151,Rockwood St,A,940.51486,1176.07149,Rockwood School,30,Mon-Fri June-Sept,07:00-17:30,http://clkapps.winnipeg.ca/dmis/docext/viewdoc.asp?documenttypeid=1&docid=6274,"LINESTRING (-97.167829423079 49.862562581636, -97.167673661005 49.862366020192, -97.167609897356 49.86228555417, -97.167545611248 49.86220524624, -97.167336912787 49.861950191342, -97.167126134533 49.861692591623, -97.167061302265 49.861613356744, -97.166995269249 49.861532654068, -97.166782123669 49.861272155484, -97.16656664312 49.861008799989, -97.166502215533 49.860930057414, -97.166437422249 49.860850866925, -97.16630408473 49.86068790238)"
